created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Aug 29 04:50:21 +0000 2023;1696384769867866200;"dimana mana fyp sosis keju indomaret w jd penasarannn";0;0;0;0;in;1677477490397442049;1696384769867866200;nasiuduk1111;https://twitter.com/nasiuduk1111/status/1696384769867866200
Tue Aug 29 03:03:27 +0000 2023;1696357870600876456;"udh capek keliling indomaret nyari sosis keju tp gk nemu";0;1;0;0;in;1277923881676750848;1696357870600876456;lumersz;https://twitter.com/lumersz/status/1696357870600876456
Mon Aug 28 17:07:36 +0000 2023;1696207919573049584;"sosis keju indomaret mang seenak itu yh";0;0;0;0;in;323713105;1696207919573049584;insecute__;https://twitter.com/insecute__/status/1696207919573049584
Mon Aug 28 14:23:19 +0000 2023;1696166576809001391;"Muter” cari sosis keju indomaret pada habisss😭😭";0;0;0;0;in;1120974853274660866;1696166576809001391;sukakilla;https://twitter.com/sukakilla/status/1696166576809001391
Mon Aug 28 14:15:16 +0000 2023;1696164551073394903;"sosis keju indomaret tuh dimana sih adanya kok disini gak ada";0;1;0;0;in;1639227016682803200;1696164551073394903;miyaurawr;https://twitter.com/miyaurawr/status/1696164551073394903
Mon Aug 28 14:14:48 +0000 2023;1696164431376294044;"sekarang pgn sosis keju indomaret";0;0;0;1;in;1501771106210168834;1696164431376294044;dumbiera;https://twitter.com/dumbiera/status/1696164431376294044
Mon Aug 28 14:00:59 +0000 2023;1696160953627279769;"SOSIS KEJU INDOMARET TUH ENAK BGTT PLS TP SKRG JADI BANYAK YG TAWUK KAN GUE JD KESEL GRGR TIKTOK BZIR BZIR";0;1;0;0;in;1400309238241501186;1696160953627279769;floeriaaa;https://twitter.com/floeriaaa/status/1696160953627279769
Mon Aug 28 12:47:44 +0000 2023;1696142521951494521;"memang enak anj sosis indomaret rasa keju THE BEST";0;0;0;0;in;1632195244665212928;1696142521951494521;beomgayung;https://twitter.com/beomgayung/status/1696142521951494521
Mon Aug 28 12:44:24 +0000 2023;1696141680771228108;"-dips! Indomaret bunderan ada sosis rasa keju ga ya :( nyari keju kok pd habis";0;2;0;0;in;1177052356925513728;1696141680771228108;undipmenfess;https://twitter.com/undipmenfess/status/1696141680771228108
Mon Aug 28 09:46:28 +0000 2023;1696096903522652389;"Habis coba sosis keju indomaret, ternyata enak bangeett";0;4;0;0;in;838124543298281472;1696096903522652389;lampionh;https://twitter.com/lampionh/status/1696096903522652389
Mon Aug 28 09:09:47 +0000 2023;1696087671196848393;"sosis indomaret yg keju gaenak🤮🤮 enakan yg original";0;0;0;0;in;1259853049415315465;1696087671196848393;harutobayi;https://twitter.com/harutobayi/status/1696087671196848393
Mon Aug 28 08:38:51 +0000 2023;1696079885738054016;"sosis indomaret yg keju emg enak puowwlll garingggg trs kejunya ga bikin enekkk enak bgt!!!!! https://t.co/HyPixt2jZb";0;5;0;17;in;1476585133717159940;1696079885738054016;gloomyald;https://twitter.com/gloomyald/status/1696079885738054016
Mon Aug 28 08:30:29 +0000 2023;1696077780486856742;"Terkutuk lo semua yang viralin sosis keju indomaret 😤";0;0;0;0;in;98065306;1696077780486856742;Wangtjang;https://twitter.com/Wangtjang/status/1696077780486856742
Mon Aug 28 08:28:44 +0000 2023;1696077342979010654;"Moots ada yang udah nyoba sosis indomaret kah? Dulu pernah beli cuman yang biasa deh kayaknya bukan yang keju gitu, enak gak? Mau beli😂 takut kemakan review rang orang";0;1;0;0;in;1522208836760842240;1696077342979010654;haechiechan;https://twitter.com/haechiechan/status/1696077342979010654
Mon Aug 28 05:22:57 +0000 2023;1696030586367001071;"-dips! info sosis indomaret yg keju available dmna dong soalnya susah aku cari 😭😭";0;1;0;0;in;1177052356925513728;1696030586367001071;undipmenfess;https://twitter.com/undipmenfess/status/1696030586367001071
Mon Aug 28 04:48:55 +0000 2023;1696022023921951170;"pengen sosis indomaret keju yg viral itu 😭";0;0;0;0;in;72243537;1696022023921951170;lisazatmiko;https://twitter.com/lisazatmiko/status/1696022023921951170
Mon Aug 28 03:45:12 +0000 2023;1696005989974364562;"Jog cari sosis keju indomaret yg ada dimana ya 😭 udh keliling belom nemu 😭💔";0;0;1;0;in;420821783;1696005989974364562;jogmfs;https://twitter.com/jogmfs/status/1696005989974364562
Sun Aug 27 18:36:06 +0000 2023;1695867801263825251;"tengah malem bm sosis keju indomaret. Bsk hrs bli 🏃🏻‍♀️💨";0;0;0;0;in;463513808;1695867801263825251;alifia_sahda;https://twitter.com/alifia_sahda/status/1695867801263825251
Sun Aug 27 13:21:41 +0000 2023;1695788676582879501;"@FOODFESS2 Sosis Indomaret yang keju enaaaak banget si!!!";0;0;0;0;in;1691758874297303040;1693220305525944583;mutiaandna;https://twitter.com/mutiaandna/status/1695788676582879501
Sun Aug 27 12:02:51 +0000 2023;1695768836061143498;"sosis keju indomaret knpa bru viral skrng ya gua sering bgt beli pdhl";0;1;0;0;in;1682672207116525568;1695768836061143498;reyyzers;https://twitter.com/reyyzers/status/1695768836061143498
Sun Aug 27 11:39:33 +0000 2023;1695762975687426100;"@rentfess Sosis Indomaret yang keju.";0;0;0;2;in;1679780225213943808;1695762274567455192;populavsi;https://twitter.com/populavsi/status/1695762975687426100
Sun Aug 27 11:21:16 +0000 2023;1695758372728135960;"pgn ketiban sosis keju indomaret setruk";0;0;0;0;in;1263352651372085250;1695758372728135960;ownsadness;https://twitter.com/ownsadness/status/1695758372728135960
Sun Aug 27 10:38:39 +0000 2023;1695747648186405112;"-- kalo cari sosis keju indomaret itu di idm yang mana aja ya? dan amannya cari jam berapa? pingin cobainn";0;2;0;0;in;1209457724599095296;1695747648186405112;DraftAnakUnpad;https://twitter.com/DraftAnakUnpad/status/1695747648186405112
Sun Aug 27 08:32:49 +0000 2023;1695715983032504530;"YAALLAH DISINI INDOMARET MANA YHHH YG JUAL SOSIS KEJU😞😞😞😞";0;0;0;0;in;1351455436315086851;1695715983032504530;deertattoolou;https://twitter.com/deertattoolou/status/1695715983032504530
Sat Aug 26 19:57:23 +0000 2023;1695525870285570529;"Cerita tadi: Me: ayg aku pengen makan sosis keju  indomaret yang lagi viral itu.  Alhasil muterin medan amplas tapi kurang lebih 10 indomaret yg kami tanya, sosisnya habis semua 🥲  Kalo mau apa2 mesti mikir2 bilangnya, soalnya pasti diusahakan sama doi sampe dapat. Jadi kasian🥲";0;0;0;0;in;1539620794992840705;1695525870285570529;asynchronous_98;https://twitter.com/asynchronous_98/status/1695525870285570529
Sat Aug 26 16:09:19 +0000 2023;1695468475094098426;"Karena penasaran sosis keju indomaret tadi nyoba beli, liat di tiktok harganya ada yang 14rb ada yang 10rb ditempat w cuma 8 rb, kayaknya harga aslinya emang cuma 8rb sih mungkin di tempat lain karena viral kali ya makanya dinaikin";0;1;1;0;in;1459141058114121735;1695468475094098426;enhathusiastm;https://twitter.com/enhathusiastm/status/1695468475094098426
Sat Aug 26 16:05:30 +0000 2023;1695467517035385038;"Sosis keju indomaret lgi viral, sales sosis yg biasanya jual 2 perhari jdi ngwenggggg";0;0;0;0;in;1265236579892596736;1695467517035385038;staeory;https://twitter.com/staeory/status/1695467517035385038
Sat Aug 26 15:37:28 +0000 2023;1695460459087040546;"sosis keju indomaret ga enak anjir heran knp pada bilang enak";0;0;0;0;in;614044246;1695460459087040546;poetryaa;https://twitter.com/poetryaa/status/1695460459087040546
Sat Aug 26 14:06:17 +0000 2023;1695437511311650896;"emang sosis keju indomaret seenak itu ya??";0;2;0;1;in;1476911174977425410;1695437511311650896;tasarin_;https://twitter.com/tasarin_/status/1695437511311650896
Sat Aug 26 13:36:37 +0000 2023;1695430046830534730;"sosis keju yg di indomaret ternyata enak beneran wkwk";0;0;0;0;in;181052480;1695430046830534730;aliyangsa;https://twitter.com/aliyangsa/status/1695430046830534730
Sat Aug 26 13:20:36 +0000 2023;1695426017329025120;"bm sosis keju Indomaret";0;2;0;1;in;1667790314;1695426017329025120;apiissssss;https://twitter.com/apiissssss/status/1695426017329025120
Sat Aug 26 13:12:17 +0000 2023;1695423921666027853;"Sosis bakar Indomaret lagi hype di TikTok tapi emang seenak itu sih. Top pick gue yang keju terus request sausnya yang BBQ";0;0;0;0;in;1634406246;1695423921666027853;axlsunflower;https://twitter.com/axlsunflower/status/1695423921666027853
Sat Aug 26 11:46:30 +0000 2023;1695402337236636121;"Menyendiri sambil makan sosis keju indomaret enak banget 🌈💗🧀 https://t.co/Nv1YGSsz57";0;0;0;0;in;1162389418759487489;1695402337236636121;inibukanhani;https://twitter.com/inibukanhani/status/1695402337236636121
Sat Aug 26 11:19:20 +0000 2023;1695395499791303042;"SOSIS KEJU INDOMARET ENAK BANGET WOYYY 😭😭😭 maaaakkk pengen makan itu 100 pcs plissss 🥹";0;0;0;0;in;1066557009246355457;1695395499791303042;restyde_;https://twitter.com/restyde_/status/1695395499791303042
Sat Aug 26 10:53:52 +0000 2023;1695389089519001812;"inpo pg sosis keju indomaret disini dmnaaaa😣😣😣😣";0;1;0;0;in;1610195297715785729;1695389089519001812;antisadgirll;https://twitter.com/antisadgirll/status/1695389089519001812
Sat Aug 26 07:19:33 +0000 2023;1695335157111337422;"@martha10969 sosis indomaret yang keju";0;0;0;0;in;1466815681727369220;1695074213713842640;nabiiiita;https://twitter.com/nabiiiita/status/1695335157111337422
Sat Aug 26 06:31:36 +0000 2023;1695323086546145432;"Fess sosis indomaret yang spiral sama yang keju itu sama ga sih? Kalo beda enakan yang mana";1;2;0;0;in;939277717966544896;1695323086546145432;FOODFESS2;https://twitter.com/FOODFESS2/status/1695323086546145432
Sat Aug 26 06:12:38 +0000 2023;1695318315382481031;"how wack my attention span is: *open safari buat cari tips cuci tas *kepikiran sosis keju indomaret lewat di tiktok kemarin malem *langsung ke indomaret *lanjut skripsi 10 menit * tiba2 inget mau cari tips and buka safari lagi 😭";0;0;0;1;in;1212001706755510273;1695318315382481031;kuperboi;https://twitter.com/kuperboi/status/1695318315382481031
Sat Aug 26 05:30:30 +0000 2023;1695307712303968374;"@xxjejew p makan sosis indomaret tapi bukan yg keju";0;1;0;0;in;1639585091910500352;1694157156550123931;jaydeeun;https://twitter.com/jaydeeun/status/1695307712303968374
Sat Aug 26 05:09:16 +0000 2023;1695302369003917482;"sosis keju Indomaret overrated, keasinan jd eneg😭";0;0;0;0;in;1192769550393044992;1695302369003917482;fav0ritesin;https://twitter.com/fav0ritesin/status/1695302369003917482
Sat Aug 26 04:19:58 +0000 2023;1695289959857766620;"udh beberapa hari BM sosis keju Indomaret yg hot, big and juicy eh malah dapet yang lain, karna kmrn berat bgt malah jdi stress eating";0;0;0;0;in;1389303918421635073;1695289959857766620;iggoproblems;https://twitter.com/iggoproblems/status/1695289959857766620
Sat Aug 26 03:26:56 +0000 2023;1695276616698765542;"tapi emang sosis keju indomaret seenak itu bjir";0;4;1;3;in;1456463012454227968;1695276616698765542;bukansusumilo;https://twitter.com/bukansusumilo/status/1695276616698765542
Sat Aug 26 03:16:09 +0000 2023;1695273900278788484;"p sarapan apa ya? keknya sosis indomaret keju abis deh😔";0;0;0;0;in;1411536184841359362;1695273900278788484;heeluvvme_;https://twitter.com/heeluvvme_/status/1695273900278788484
Sat Aug 26 03:00:43 +0000 2023;1695270017871520128;"se enak apa sihh sosis keju indomaret??? si fomo makanan pgn coba 🥲";0;4;0;0;in;3046210201;1695270017871520128;monelisaa;https://twitter.com/monelisaa/status/1695270017871520128
Sat Aug 26 02:29:52 +0000 2023;1695262254491676929;"sosis keju indomaret bener bener enakkkkkkk";0;0;0;0;in;1074141008118538240;1695262254491676929;avoocuddl3;https://twitter.com/avoocuddl3/status/1695262254491676929
Sat Aug 26 01:41:37 +0000 2023;1695250112354947118;"please di bjm adain sosis keju indomaret dong aku mau banget, kaya orang tolol setiap hari nanyain kasir sebelah ulm😀";0;1;0;0;in;1289064879228252161;1695250112354947118;chezeenotmine;https://twitter.com/chezeenotmine/status/1695250112354947118
Sat Aug 26 00:01:53 +0000 2023;1695225012922503394;"budak! harge sosis indomaret yg keju tu brp bah";0;1;0;0;in;1212717256234291200;1695225012922503394;FessPonti;https://twitter.com/FessPonti/status/1695225012922503394
Fri Aug 25 18:28:57 +0000 2023;1695141226025218485;"@convomfs Yg kuning(keju apa cream cheese si?) ama coklat enak bngtt Gw kalo g keburu sarapan tu beli ini, ama sosis jumbo terus kopi buat ngampus. Kalo ga beli roti indomaret yg segitiga itu, itu isisnya tuna ama jagung kalo g salah";0;0;0;1;in;1666870231585943552;1694895274756551150;ling_gn;https://twitter.com/ling_gn/status/1695141226025218485
Fri Aug 25 17:11:20 +0000 2023;1695121692950167564;"AKKKKKKK KENAPA FYP GUE SOSIS KEJU INDOMARET MULUK SIH ANJIRRRRR GUE JADI KEBAYANG LAGI GIGIT KRESSS ITU SOSISSS.";0;1;0;0;in;1014850182914048006;1695121692950167564;huygurll;https://twitter.com/huygurll/status/1695121692950167564
Fri Aug 25 16:10:01 +0000 2023;1695106263791944128;"@FOODFESS2 sosis indomaret aja der, rasanya lebih mantull... apalagi yg rasa keju 🤤";0;0;0;0;in;1337400244103831554;1695050477439000586;pacareyhan_;https://twitter.com/pacareyhan_/status/1695106263791944128
Fri Aug 25 15:19:17 +0000 2023;1695093496120815941;"atu mau sosis keju indomaret";0;0;0;0;in;1120194623085744128;1695093496120815941;superdiraa;https://twitter.com/superdiraa/status/1695093496120815941
Fri Aug 25 15:17:34 +0000 2023;1695093065596449107;"sebuah list tntng kejadian hri ini - kuis mtkp gw terancam dpt 0, tp untung ad remed😩 - akhirny gw udh nyobain sosis keju indomaret, trnyata emg enak 😁😁☝️ - seneng bgt nnton eps 2 DR kek abis nemuin emas soalny sebagus itu seriesnya⁉️⁉️⁉️😩";0;0;0;0;in;1360949420372549632;1695093065596449107;senoduan;https://twitter.com/senoduan/status/1695093065596449107
Fri Aug 25 14:56:50 +0000 2023;1695087848100426200;"w udah nyobain sosis Indomaret yang ori juga keju, tapi ternyata w lebih suka sosis kanzler";0;1;0;0;in;1118903898327044096;1695087848100426200;chijeutopokki;https://twitter.com/chijeutopokki/status/1695087848100426200
Fri Aug 25 14:43:21 +0000 2023;1695084455160168765;"pengen sosis keju indomaret!!!";0;1;0;1;in;231324729;1695084455160168765;capemoveon;https://twitter.com/capemoveon/status/1695084455160168765
Fri Aug 25 13:46:26 +0000 2023;1695070129086681471;"sosis indomaret yg keju tuh gelondongan gt ya ngga dibikin ulir kayak yg biasa? berarti di indomaret sini ngga pernah ada yg keju dong 😔 apa kalo nanya ada ya wkwk coba ah ntar";0;1;0;0;in;501573233;1695070129086681471;mtspacess;https://twitter.com/mtspacess/status/1695070129086681471
Fri Aug 25 11:55:03 +0000 2023;1695042100436648282;"💚 beli sosis keju indomaret dmn yaaa kalo di surabaya, aku udah muterin bbrp indomaret fresh tp ga ketemu adanya yang original, pls kasitau adanya di indomaret mn 😔 tiaa https://t.co/Lty7JQexVM";0;2;0;4;in;1331650559518990336;1695042100436648282;tanyakanrl;https://twitter.com/tanyakanrl/status/1695042100436648282
Fri Aug 25 09:39:24 +0000 2023;1695007961352143357;"Udh jauh2 ke nyari indomaret eh taunya pas nyampe sosis keju nya ngga ada ,adanya di jogja kota kata mba nya";0;2;0;0;in;1472939164077232131;1695007961352143357;ell_ilyU;https://twitter.com/ell_ilyU/status/1695007961352143357
Fri Aug 25 07:42:20 +0000 2023;1694978500233757140;"bener2 bisa tiap hari beli sosis keju ini pekara kantor tetanggan sama indomaret :) https://t.co/TVyLpb2dIG";0;0;0;0;in;1105878716779905025;1694978500233757140;adhillla;https://twitter.com/adhillla/status/1694978500233757140
Fri Aug 25 03:23:43 +0000 2023;1694913416497094743;"sosis indomaret yg keju napa kosong terus deh";0;0;0;0;in;1304721044528271360;1694913416497094743;kuralisama;https://twitter.com/kuralisama/status/1694913416497094743
Fri Aug 25 02:50:52 +0000 2023;1694905150362804408;"Pgn sosis keju indomaret";0;0;0;0;in;1329053713;1694905150362804408;zzwndxx;https://twitter.com/zzwndxx/status/1694905150362804408
Fri Aug 25 02:31:30 +0000 2023;1694900278397378850;"sosis keju indomaret seenak itu plssss";0;0;0;0;in;1086585801444474880;1694900278397378850;paranoaid;https://twitter.com/paranoaid/status/1694900278397378850
Fri Aug 25 00:50:33 +0000 2023;1694874870637801602;"bdn buat jalan ud ga limbung, pengen cari udara segar sekalian today pengen brunch serba makanan indomaret deh, onigiri, sosis keju, point coffee😍 *sambil inget2 indomaret yg selalu banyak meng nya, mo w traktir mam jugaaa🐈  btw met hari jumat ya semua, berkah selalu🍀 https://t.co/DydzwiAGNm";1;7;0;11;in;2848817550;1694874870637801602;ITSBAEBERRY;https://twitter.com/ITSBAEBERRY/status/1694874870637801602
Thu Aug 24 15:15:22 +0000 2023;1694730124514709525;"terimakasih @prraditaaa sudah menuruti aku ngidam sosis keju indomaret 🥹🥰";0;1;0;0;in;2339954508;1694730124514709525;ifaniasr;https://twitter.com/ifaniasr/status/1694730124514709525
Thu Aug 24 11:49:24 +0000 2023;1694678288835461169;"p info indomaret malang sg dodol sosis keju ky ndek tiktok😔";0;0;0;0;in;1150043415234502658;1694678288835461169;lanadelnina;https://twitter.com/lanadelnina/status/1694678288835461169
Thu Aug 24 10:33:47 +0000 2023;1694659259156615446;"sosis keju Indomaret ternyata enak bgt, maaf ya mba dulu aku malah ngacangin mba😔😔";0;2;0;0;in;1530103581847658496;1694659259156615446;hahihaoo;https://twitter.com/hahihaoo/status/1694659259156615446
Thu Aug 24 07:28:12 +0000 2023;1694612558257537409;"sosis keju indomaret enak bangettt";0;0;0;1;in;1132939632360820737;1694612558257537409;araskuyy;https://twitter.com/araskuyy/status/1694612558257537409
Thu Aug 24 07:18:47 +0000 2023;1694610185707540699;"Nah pas banget nih buat yang belum pernah nyobain sosis keju dari Yummy Choice, buruan ke Indomaret terdekat dan cobain langsung ya sobat! 😻😻";0;0;0;1;in;138275992;1694610185707540699;Indomaret;https://twitter.com/Indomaret/status/1694610185707540699
Thu Aug 24 07:11:50 +0000 2023;1694608437026656630;"itu sosis keju indomaret ngapain viral siiiii anjenggg jadi kosong terus kan bisa gasih orang makan makan aja gausa pake bilang bilang ke seluruh negeri";0;0;0;0;in;1261841378;1694608437026656630;dokjyeah;https://twitter.com/dokjyeah/status/1694608437026656630
Thu Aug 24 07:03:26 +0000 2023;1694606322355069023;"pengen sosis keju indomaret";0;0;0;0;in;1582375593525800961;1694606322355069023;discovermee29;https://twitter.com/discovermee29/status/1694606322355069023
Thu Aug 24 03:48:09 +0000 2023;1694557180719178086;"bismillah semoga aku dapet sosis indomaret yang keju hari ini 🙏🏻";0;0;0;3;in;1607694481733877767;1694557180719178086;mikimikimiaw;https://twitter.com/mikimikimiaw/status/1694557180719178086
Thu Aug 24 02:49:14 +0000 2023;1694542354286539094;"sosis indomaret yg keju enak bgt yh😭 https://t.co/t0URuBw8rP";0;5;0;12;in;1001089913503207425;1694542354286539094;kittenkweenn;https://twitter.com/kittenkweenn/status/1694542354286539094
Wed Aug 23 19:33:00 +0000 2023;1694432570686177487;"Dulu selalu beli sosis indomaret keju di serdam. Sampe dimomen dah nd distok lagi apa gmn nd paham. Selalu nanya hal itu kalo nd salah tiap kesana. Sampe2 abg2nya pasti blg "kak, kl nyari sosis keju lagi kosong" wkkwkw";0;1;0;0;in;568969378;1694432570686177487;Punteeeeeeen;https://twitter.com/Punteeeeeeen/status/1694432570686177487
Wed Aug 23 14:57:50 +0000 2023;1694363322248991137;"pengen banget nyobain sosis indomaret tapi td gada yg isi keju (korban tiktok) ☹️";0;0;0;0;in;1615665794637234176;1694363322248991137;SANZUHARUCHlYO;https://twitter.com/SANZUHARUCHlYO/status/1694363322248991137
Wed Aug 23 14:33:46 +0000 2023;1694357267272098237;"pen beli sosis keju indomaret di jbr adanya di indomaret daerah mana ya? udh cari cari ternyata kosong terus";0;0;0;0;in;2240101662;1694357267272098237;iitssannjunn;https://twitter.com/iitssannjunn/status/1694357267272098237
Wed Aug 23 13:10:19 +0000 2023;1694336266006118533;"sosis keju indomaret kenapa susah banget dicarinyaa😭😭";0;4;0;7;in;1290601447181021184;1694336266006118533;urgirlca;https://twitter.com/urgirlca/status/1694336266006118533
Wed Aug 23 10:37:30 +0000 2023;1694297808202063902;"bm sosis keju indomaret gara gara tiktok";0;2;0;0;in;1230131941233442823;1694297808202063902;supmarahari;https://twitter.com/supmarahari/status/1694297808202063902
Tue Aug 22 14:03:15 +0000 2023;1693987200411816235;"Sosis keju indomaret emg seenak itukah? Rame muluni fyp";0;1;0;0;in;611522108;1693987200411816235;Dhikaputrii;https://twitter.com/Dhikaputrii/status/1693987200411816235
Tue Aug 22 13:02:21 +0000 2023;1693971870276784314;"@panggilmamonaja kamu gak usah iri, bsk tak beliin sosis indomaret yg keju 😃";0;1;0;0;in;1678368712141991936;1693939114276708357;anggeeyaaa;https://twitter.com/anggeeyaaa/status/1693971870276784314
Tue Aug 22 06:57:34 +0000 2023;1693880073391395089;"mau sosis indomaret keju kosong terus 😭";0;1;0;0;in;1469285765196619780;1693880073391395089;applefays;https://twitter.com/applefays/status/1693880073391395089
Tue Aug 22 06:03:28 +0000 2023;1693866458118570448;"[TF] info yg ada sosis keju indomaret di tegal indomaret mana ya?";0;2;0;1;in;1144936897812168705;1693866458118570448;tegalfess;https://twitter.com/tegalfess/status/1693866458118570448
Tue Aug 22 04:31:48 +0000 2023;1693843386535673896;"mndg beli sosis keju indomaret katanya enak";0;0;0;0;in;1533061586881245184;1693843386535673896;fineleakss;https://twitter.com/fineleakss/status/1693843386535673896
Tue Aug 22 03:56:57 +0000 2023;1693834619702198454;"pen sosis keju indomaret 🥺,info dong";0;0;0;1;in;1535648667071238144;1693834619702198454;Thestarinthe;https://twitter.com/Thestarinthe/status/1693834619702198454
Mon Aug 21 23:35:59 +0000 2023;1693768941993341000;"@FOODFESS2 Iya lagi😭 sosis indomaret emang gada lawan. Enak bgt apalagi yg keju";0;0;0;0;in;83514112;1693220305525944583;rayytw;https://twitter.com/rayytw/status/1693768941993341000
Mon Aug 21 14:09:03 +0000 2023;1693626269592666481;"Gara gara fyp w isinya sosis keju indomaret w jadi pengen lagii huhuhu disini gada🥲 https://t.co/cacNIxk0Zi";0;0;0;0;in;1065912935589900288;1693626269592666481;diaiwaier;https://twitter.com/diaiwaier/status/1693626269592666481
Mon Aug 21 13:41:19 +0000 2023;1693619291000602988;"sumpah bm bgt sosis keju nya indomaret yg rame di tiktok. tadi ke idm gorang gareng belom ada anjir sebelllll😭";0;2;0;4;in;1427645829456662529;1693619291000602988;cinamongirllll;https://twitter.com/cinamongirllll/status/1693619291000602988
Mon Aug 21 13:23:53 +0000 2023;1693614901737255112;"Jangan ngeborong sosis indomaret yg keju. Mau aku ge mau";0;0;0;0;in;1238345311703064576;1693614901737255112;gimanakalosore;https://twitter.com/gimanakalosore/status/1693614901737255112
Mon Aug 21 12:19:09 +0000 2023;1693598611416944802;"mau beli sosis bakar keju adanya di indomaret mana aja yaa? gokar!";0;3;1;0;in;1184031349100777475;1693598611416944802;karawangfess;https://twitter.com/karawangfess/status/1693598611416944802
Mon Aug 21 09:15:47 +0000 2023;1693552468507107734;"Sosis indomaret yg keju Se-enak itu ternyata🥹 wajib cobain guys!!✨ https://t.co/ii8kYrlT4H";0;1;1;5;in;1263793077245837312;1693552468507107734;harumMays;https://twitter.com/harumMays/status/1693552468507107734
Mon Aug 21 04:02:05 +0000 2023;1693473521618600160;"SOSIS KEJU INDOMARET &gt &gt &gt &gt ";0;0;0;0;in;1487507857712893952;1693473521618600160;ketahuii;https://twitter.com/ketahuii/status/1693473521618600160
Sun Aug 20 15:58:56 +0000 2023;1693291534748459192;"@FOODFESS2 pliss spill sosis yg mirip sama sosis indomaret yg keju krn secandu ituuu 😭😭😭😭👍🏻👍🏻👍🏻👍🏻👍🏻";0;2;0;0;in;962023051;1693220305525944583;sicandyyy;https://twitter.com/sicandyyy/status/1693291534748459192
Sun Aug 20 14:36:11 +0000 2023;1693270708737266037;"Knp indomaret di tempatku jarang ada sosis yg varian keju??????";0;1;0;0;in;749054298248458241;1693270708737266037;skyxxblues;https://twitter.com/skyxxblues/status/1693270708737266037
Sun Aug 20 14:10:59 +0000 2023;1693264368597962895;"sosis keju indomaret the best anyinggggg";0;0;0;0;in;1361623520543924227;1693264368597962895;alfredrian05;https://twitter.com/alfredrian05/status/1693264368597962895
Sun Aug 20 14:09:27 +0000 2023;1693263982533214209;"ak waktu itu beli sosis indomaret yang isi keju tpi asem sosisnya huhu kukira rasanya emg gtu pas liat ripiu di tiktok pda blg enak:(";0;0;0;0;in;1271428805651861507;1693263982533214209;chessyalilc;https://twitter.com/chessyalilc/status/1693263982533214209
Sun Aug 20 12:22:01 +0000 2023;1693236947991527790;"sosis keju indomaret ⭐️⭐️⭐️⭐️⭐️ https://t.co/RgfVX8XFJC";0;0;1;0;in;1168509629577383938;1693236947991527790;akumaahapa;https://twitter.com/akumaahapa/status/1693236947991527790
Sun Aug 20 12:18:41 +0000 2023;1693236107868323944;"Knp di bbs gaada sosis keju indomaret yh?!";0;0;0;0;in;1144476462;1693236107868323944;bunyihujann_;https://twitter.com/bunyihujann_/status/1693236107868323944
Sun Aug 20 12:12:04 +0000 2023;1693234440334672329;"@scushang KOK BISA SIH coba kasih sosis indomaret keju";0;0;0;0;in;1679674559006642176;1693225376137580629;rocklipop;https://twitter.com/rocklipop/status/1693234440334672329
Sun Aug 20 11:51:28 +0000 2023;1693229258183938368;"@hrnewji TAPI ENAK SOSIS ISI KEJU INDOMARET";0;0;0;0;in;1632195244665212928;1693226770982740284;beomgayung;https://twitter.com/beomgayung/status/1693229258183938368
Sun Aug 20 11:50:58 +0000 2023;1693229133021749393;"@hrnewji bukan beda tapi gak ada sosis keju di bali. pas aku di jakarta tuh ada dan sering bolak balik ke indomaret di jakarta always stock";0;1;0;0;in;1632195244665212928;1693226770982740284;beomgayung;https://twitter.com/beomgayung/status/1693229133021749393
Sun Aug 20 11:41:35 +0000 2023;1693226770982740284;"mencari sosis keju indomaret di bali susah banget. kemaren di indomaret  jakarta banyak stock sosis kejunya karena aku hampir tiap hari beli 😭.";0;1;0;0;in;1632195244665212928;1693226770982740284;beomgayung;https://twitter.com/beomgayung/status/1693226770982740284
Sun Aug 20 11:41:18 +0000 2023;1693226699323036109;"sosis indomaret  keju tuh terbaik😭";0;1;0;5;in;1277156331971964929;1693226699323036109;dilapujo;https://twitter.com/dilapujo/status/1693226699323036109
Sun Aug 20 11:25:01 +0000 2023;1693222603476070577;"Ingin jajanan indomaret .. ingin sosis keju ingin onigiri ingin somay ingin palm sugarny point cafe .. tpi mager bgt padahal dpn komplek bgt 🥹";0;1;0;0;in;1563005756286603266;1693222603476070577;akundintwoo;https://twitter.com/akundintwoo/status/1693222603476070577
Sun Aug 20 09:08:16 +0000 2023;1693188189224345977;"sosis Indomaret yg keju 5/10 yang sapi original 7/10. zonk bgt bm berhari hari tp gaenaak hikss.. yg keju saking ga expect nya sampe dicoba berkali kali takut salah lidah w tp emg sosisnya gaenak 😭🙏 https://t.co/eYG9ps97sJ";0;0;0;0;in;1533405834956316672;1693188189224345977;ziggsonlyys;https://twitter.com/ziggsonlyys/status/1693188189224345977
Sun Aug 20 04:35:22 +0000 2023;1693119510323298369;"KENAPA BARU TAHU KALAU SOSIS KEJU INDOMARET ITU ENDUULSSSS. 🙂👌";0;0;0;0;in;43470140;1693119510323298369;fadinamariana;https://twitter.com/fadinamariana/status/1693119510323298369
Sat Aug 19 12:15:23 +0000 2023;1692872889408930052;"w nyari sosis indomaret yg keju dimana mana gk ada bjir";0;1;0;0;in;1374884413742350336;1692872889408930052;279juta;https://twitter.com/279juta/status/1692872889408930052
